Date,Open,High,Low,Close,Adj Close,Volume
1996-01-01,3.5999999046325684,3.5999999046325684,3.5999999046325684,3.5999999046325684,1.0962731838226318,22000.0
1996-01-02,3.5999999046325684,3.640000104904175,3.5999999046325684,3.609999895095825,1.0993181467056274,31000.0
1996-01-03,3.6500000953674316,3.6500000953674316,3.6500000953674316,3.6500000953674316,1.1114991903305054,11000.0
1996-01-04,3.5999999046325684,3.6500000953674316,3.5999999046325684,3.6500000953674316,1.1114991903305054,16000.0
1996-01-05,3.6500000953674316,3.6500000953674316,3.5399999618530273,3.5999999046325684,1.0962731838226318,6000.0
1996-01-08,3.6500000953674316,3.6500000953674316,3.450000047683716,3.4700000286102295,1.0566853284835815,17000.0
1996-01-09,3.200000047683716,3.2899999618530273,3.200000047683716,3.2899999618530273,1.0018718242645264,3000.0
1996-01-10,3.049999952316284,3.4000000953674316,3.049999952316284,3.3499999046325684,1.0201430320739746,21000.0
1996-01-11,3.3949999809265137,3.4000000953674316,3.3299999237060547,3.3499999046325684,1.0201430320739746,14000.0
1996-01-12,3.3499999046325684,3.3499999046325684,3.3299999237060547,3.3399999141693115,1.017098069190979,24000.0
1996-01-15,3.25,3.299999952316284,3.244999885559082,3.299999952316284,1.004916787147522,9000.0
1996-01-16,3.259999990463257,3.299999952316284,3.259999990463257,3.299999952316284,1.004916787147522,5000.0
1996-01-17,3.375,3.424999952316284,3.255000114440918,3.255000114440918,0.9912135601043701,14000.0
1996-01-18,3.299999952316284,3.299999952316284,3.0250000953674316,3.049999952316284,0.928787112236023,13000.0
1996-01-19,2.75,3.0399999618530273,2.75,2.799999952316284,0.8526568412780762,167000.0
1996-01-22,2.8350000381469727,3.0,2.8299999237060547,2.8299999237060547,0.8617927432060242,30000.0
1996-01-23,2.630000114440918,3.0,2.630000114440918,2.924999952316284,0.8907220363616943,33000.0
1996-01-24,3.0,3.0,2.9100000858306885,2.9100000858306885,0.8861541152000427,9000.0
1996-01-25,3.200000047683716,3.200000047683716,2.994999885559082,3.0199999809265137,0.9196516275405884,13000.0
1996-01-26,3.0199999809265137,3.0199999809265137,3.0199999809265137,3.0199999809265137,0.9196516275405884,0.0
1996-01-29,3.0,3.009999990463257,3.0,3.0,0.9135611057281494,10000.0
1996-01-30,3.0,3.0999999046325684,3.0,3.005000114440918,0.9150837659835815,27000.0
1996-01-31,3.005000114440918,3.265000104904175,3.005000114440918,3.265000104904175,0.9942590594291687,10000.0
1996-02-01,3.265000104904175,3.244999885559082,3.109999895095825,3.109999895095825,0.9470584988594055,19000.0
1996-02-02,3.25,3.2950000762939453,3.240000009536743,3.2950000762939453,1.003394603729248,29000.0
1996-02-05,3.2950000762939453,3.615000009536743,3.5,3.549999952316284,1.0810470581054688,41000.0
1996-02-06,3.549999952316284,3.75,3.450000047683716,3.619999885559082,1.1023637056350708,53000.0
1996-02-07,3.619999885559082,3.625,3.549999952316284,3.6050000190734863,1.0977956056594849,30000.0
1996-02-08,3.6500000953674316,3.75,3.5999999046325684,3.744999885559082,1.1404285430908203,45000.0
1996-02-09,3.744999885559082,4.099999904632568,3.9000000953674316,4.025000095367432,1.2256942987442017,45000.0
1996-02-12,4.025000095367432,4.400000095367432,4.005000114440918,4.170000076293945,1.2698496580123901,52000.0
1996-02-13,4.170000076293945,4.224999904632568,4.110000133514404,4.125,1.2561461925506592,61000.0
1996-02-14,4.125,4.5,4.199999809265137,4.300000190734863,1.30943763256073,46000.0
1996-02-15,4.300000190734863,4.599999904632568,4.400000095367432,4.474999904632568,1.362728238105774,123000.0
1996-02-16,4.474999904632568,4.5,4.300000190734863,4.474999904632568,1.362728238105774,89000.0
1996-02-19,4.474999904632568,4.550000190734863,4.400000095367432,4.494999885559082,1.3688186407089233,91000.0
1996-02-20,4.494999885559082,4.679999828338623,4.300000190734863,4.610000133514404,1.4038387537002563,118000.0
1996-02-21,4.610000133514404,4.610000133514404,4.610000133514404,4.610000133514404,1.4038387537002563,0.0
1996-02-22,4.610000133514404,5.070000171661377,4.255000114440918,5.0,1.5226020812988281,110000.0
1996-02-23,5.0,5.0,4.710000038146973,4.824999809265137,1.4693107604980469,127000.0
1996-02-26,4.795000076293945,4.965000152587891,4.75,4.900000095367432,1.4921495914459229,208000.0
1996-02-27,4.900000095367432,5.300000190734863,4.724999904632568,4.994999885559082,1.5210789442062378,238000.0
1996-02-28,5.25,5.25,4.860000133514404,4.980000019073486,1.5165112018585205,169000.0
1996-02-29,4.980000019073486,4.900000095367432,4.724999904632568,4.860000133514404,1.4799689054489136,213000.0
1996-03-01,4.860000133514404,4.900000095367432,4.699999809265137,4.769999980926514,1.452561855316162,112000.0
1996-03-04,4.769999980926514,4.795000076293945,4.65500020980835,4.715000152587891,1.4358136653900146,106000.0
1996-03-05,4.715000152587891,4.715000152587891,4.715000152587891,4.715000152587891,1.4358136653900146,0.0
1996-03-06,4.699999809265137,4.699999809265137,4.40500020980835,4.599999904632568,1.4007933139801025,51000.0
1996-03-07,4.599999904632568,4.644999980926514,4.5,4.599999904632568,1.4007933139801025,45000.0
1996-03-08,4.599999904632568,4.599999904632568,4.5,4.550000190734863,1.3855679035186768,54000.0
1996-03-11,4.550000190734863,4.525000095367432,4.425000190734863,4.510000228881836,1.3733869791030884,90000.0
1996-03-12,4.510000228881836,4.675000190734863,4.494999885559082,4.554999828338623,1.3870902061462402,121000.0
