Date,Open,High,Low,Close,Adj Close,Volume
2007-11-27,154.0,207.0,154.0,191.8000030517578,176.4527587890625,27262365.0
2007-11-28,194.0,197.8000030517578,174.92999267578125,177.0,162.8369903564453,21958915.0
2007-11-29,181.0,182.8000030517578,168.4600067138672,177.39999389648438,163.20494079589844,25616715.0
2007-11-30,178.0,191.39999389648438,178.0,185.8000030517578,170.9328155517578,23047035.0
2007-12-03,187.9499969482422,198.86000061035156,184.39999389648438,196.0,180.31666564941406,14578850.0
2007-12-04,197.35000610351562,211.0,195.1999969482422,209.8000030517578,193.01243591308594,22742860.0
2007-12-05,210.0,219.8000030517578,210.0,216.8000030517578,199.45230102539062,13806600.0
2007-12-06,210.1999969482422,221.52000427246094,210.1999969482422,218.02000427246094,200.57472229003906,8619680.0
2007-12-07,220.0,226.74000549316406,215.60000610351562,220.0,202.3962860107422,11182820.0
2007-12-10,220.3300018310547,222.0,212.30999755859375,214.7100067138672,197.52955627441406,5028390.0
2007-12-11,216.2100067138672,217.8000030517578,208.1999969482422,209.1999969482422,192.46043395996094,3990645.0
2007-12-12,206.0,212.60000610351562,203.1999969482422,207.3800048828125,190.7860870361328,3637865.0
2007-12-13,208.0,230.0,207.4199981689453,226.22999572753906,208.12774658203125,15317195.0
2007-12-14,221.02999877929688,227.97999572753906,220.22000122070312,221.39999389648438,203.68423461914062,5345960.0
2007-12-17,228.0,233.60000610351562,204.3000030517578,208.85000610351562,192.13844299316406,7024775.0
2007-12-18,208.85000610351562,208.85000610351562,208.85000610351562,208.85000610351562,192.13844299316406,0.0
2007-12-19,218.1999969482422,223.1999969482422,209.25999450683594,213.3800048828125,196.3059844970703,4228330.0
2007-12-20,216.6999969482422,216.6999969482422,210.1999969482422,212.0399932861328,195.0731964111328,3116440.0
2007-12-24,219.0,238.39999389648438,217.0500030517578,231.36000061035156,212.84725952148438,10304460.0
2007-12-26,235.0,242.8000030517578,229.60000610351562,239.97999572753906,220.77752685546875,7335155.0
2007-12-27,243.0,248.0,240.8000030517578,242.3300018310547,222.9394989013672,4887475.0
2007-12-28,237.8800048828125,254.8000030517578,235.0,249.82000732421875,229.8301544189453,5820690.0
2007-12-31,252.6699981689453,259.0,252.1999969482422,253.75999450683594,233.45486450195312,3686245.0
2008-01-01,255.8000030517578,263.79998779296875,252.74000549316406,259.3699951171875,238.61599731445312,2456740.0
2008-01-02,262.04998779296875,264.79998779296875,254.0,261.489990234375,240.5663604736328,3519075.0
2008-01-03,261.0,262.94000244140625,252.22999572753906,255.16000366210938,234.74285888671875,2525290.0
2008-01-04,255.75999450683594,258.9599914550781,246.60000610351562,248.07000732421875,228.22018432617188,2753975.0
2008-01-07,248.0,255.77999877929688,243.0,245.4499969482422,225.80984497070312,3154815.0
2008-01-08,248.0,251.0,237.0,240.9600067138672,221.6791229248047,2652495.0
2008-01-09,240.0,242.0,230.1999969482422,236.0500030517578,217.16197204589844,3137535.0
2008-01-10,237.0,239.9600067138672,222.0,224.30999755859375,206.36141967773438,2194030.0
2008-01-11,225.60000610351562,226.0,212.60000610351562,217.1699981689453,199.79269409179688,3084690.0
2008-01-14,216.47999572753906,216.47999572753906,206.22000122070312,207.02999877929688,190.46409606933594,4179580.0
2008-01-15,209.1199951171875,215.74000549316406,207.2100067138672,209.91000366210938,193.1136474609375,4152465.0
2008-01-16,209.1999969482422,212.8000030517578,200.0,206.0800018310547,189.590087890625,4080940.0
2008-01-17,210.0,210.6999969482422,202.1999969482422,204.17999267578125,187.8421173095703,1680015.0
2008-01-18,202.0,214.39999389648438,194.97999572753906,198.9199981689453,183.00299072265625,3384270.0
2008-01-21,199.0,201.0,159.13999938964844,165.00999450683594,151.80638122558594,788625.0
2008-01-22,140.0,162.0,132.00999450683594,147.11000061035156,135.3386688232422,2730805.0
2008-01-23,152.0,176.3800048828125,152.0,171.39999389648438,157.68508911132812,2677310.0
2008-01-24,175.0,187.0,162.39999389648438,162.8300018310547,149.8008270263672,2555085.0
2008-01-25,164.0,176.60000610351562,164.0,173.13999938964844,159.28587341308594,2020225.0
2008-01-28,167.0,167.0,156.63999938964844,164.16000366210938,151.02439880371094,2335260.0
2008-01-29,168.0,172.0,164.00999450683594,168.14999389648438,154.69512939453125,1100350.0
2008-01-30,169.9600067138672,172.8000030517578,164.4499969482422,166.08999633789062,152.8000030517578,1430950.0
2008-01-31,166.1999969482422,169.97999572753906,162.50999450683594,167.52999877929688,154.12472534179688,971500.0
2008-02-01,166.3300018310547,170.4600067138672,164.0,165.07000732421875,151.8616180419922,1021955.0
2008-02-04,169.5800018310547,174.47999572753906,168.0,171.22000122070312,157.5194854736328,1401150.0
2008-02-05,171.1999969482422,171.39999389648438,166.0,166.86000061035156,153.50836181640625,810465.0
2008-02-06,160.60000610351562,164.97999572753906,156.0,161.5,148.57728576660156,966300.0
2008-02-07,165.0,166.0,158.39999389648438,159.25,146.50729370117188,1064660.0
2008-02-08,162.0,166.0,153.02999877929688,156.80999755859375,144.2625274658203,1425125.0
2008-02-11,157.0,157.0,139.0,142.24000549316406,130.85836791992188,1119775.0
2008-02-12,145.0,146.99000549316406,131.1199951171875,136.25999450683594,125.35688781738281,1517045.0
2008-02-13,163.17999267578125,163.17999267578125,132.8000030517578,134.19000244140625,123.4525375366211,214900.0
2008-02-14,136.0,142.8000030517578,136.0,141.9600067138672,130.60079956054688,1345160.0
