Date,Open,High,Low,Close,Adj Close,Volume
1996-01-01,8.778665542602539,8.833333015441895,8.773332595825195,8.831999778747559,7.485573768615723,208125.0
1996-01-02,8.831999778747559,9.013333320617676,8.399999618530273,8.720000267028809,7.390647888183594,1623750.0
1996-01-03,8.720000267028809,8.880000114440918,8.626666069030762,8.658665657043457,7.3386640548706055,721875.0
1996-01-04,8.658665657043457,8.653332710266113,8.399999618530273,8.567999839782715,7.261819839477539,620625.0
1996-01-05,8.567999839782715,8.640000343322754,8.50666618347168,8.546666145324707,7.243738651275635,350625.0
1996-01-08,8.546666145324707,8.520000457763672,8.373332977294922,8.399999618530273,7.119430065155029,645000.0
1996-01-09,8.399999618530273,8.493332862854004,8.295999526977539,8.4226655960083,7.138640403747559,903750.0
1996-01-10,8.4226655960083,8.613332748413086,8.426666259765625,8.491999626159668,7.1974053382873535,455625.0
1996-01-11,8.491999626159668,8.613332748413086,8.486665725708008,8.578665733337402,7.27086067199707,110625.0
1996-01-12,8.800000190734863,8.800000190734863,8.65999984741211,8.727999687194824,7.397428512573242,543750.0
1996-01-15,8.727999687194824,8.713333129882812,8.520000457763672,8.687999725341797,7.363524436950684,436875.0
1996-01-16,8.687999725341797,9.333333015441895,8.69333267211914,8.947999954223633,7.583888530731201,746250.0
1996-01-17,8.947999954223633,8.826665878295898,8.699999809265137,8.709333419799805,7.381608009338379,270000.0
1996-01-18,8.709333419799805,8.746665954589844,8.586666107177734,8.694665908813477,7.36917781829834,163125.0
1996-01-19,8.694665908813477,8.772000312805176,8.65999984741211,8.721332550048828,7.391778945922852,183750.0
1996-01-22,8.721332550048828,8.853333473205566,8.686665534973145,8.826665878295898,7.481052875518799,318750.0
1996-01-23,8.826665878295898,8.826665878295898,8.399999618530273,8.503999710083008,7.207577228546143,376875.0
1996-01-24,8.503999710083008,8.505332946777344,7.8933329582214355,8.03066635131836,6.80640172958374,556875.0
1996-01-25,8.03066635131836,8.133333206176758,7.8946661949157715,7.921332836151123,6.713736534118652,245625.0
1996-01-26,7.921332836151123,7.921332836151123,7.921332836151123,7.921332836151123,6.713736534118652,0.0
1996-01-29,7.921332836151123,8.119999885559082,7.840000152587891,8.074666023254395,6.843694686889648,298125.0
1996-01-30,8.074666023254395,8.25333309173584,7.840000152587891,7.941332817077637,6.730686664581299,451875.0
1996-01-31,7.941332817077637,8.133333206176758,8.001333236694336,8.073332786560059,6.842563629150391,183750.0
1996-02-01,8.073332786560059,8.333333015441895,7.8946661949157715,8.312000274658203,7.044846534729004,198750.0
1996-02-02,8.312000274658203,8.640000343322754,8.017333030700684,8.429332733154297,7.14429235458374,221250.0
1996-02-05,8.429332733154297,8.666666030883789,8.293333053588867,8.466666221618652,7.175933361053467,851250.0
1996-02-06,8.466666221618652,8.800000190734863,8.533332824707031,8.554665565490723,7.2505202293396,211875.0
1996-02-07,8.554665565490723,8.853333473205566,8.43466567993164,8.829333305358887,7.483313083648682,549375.0
1996-02-08,8.800000190734863,8.933333396911621,8.720000267028809,8.898666381835938,7.5420756340026855,225000.0
1996-02-09,8.898666381835938,9.493332862854004,8.960000038146973,9.261333465576172,7.849455833435059,450000.0
1996-02-12,9.261333465576172,9.386666297912598,9.119999885559082,9.121333122253418,7.730798721313477,226875.0
1996-02-13,9.121333122253418,9.199999809265137,8.906665802001953,9.178666114807129,7.779388904571533,159375.0
1996-02-14,9.178666114807129,9.600000381469727,9.199999809265137,9.260000228881836,7.848324298858643,185625.0
1996-02-15,9.260000228881836,9.278665542602539,9.11733341217041,9.146665573120117,7.752269744873047,133125.0
1996-02-16,9.146665573120117,9.199999809265137,9.0426664352417,9.14266586303711,7.74887752532959,178125.0
1996-02-19,9.14266586303711,9.986665725708008,9.11866569519043,9.406665802001953,7.972631931304932,487500.0
1996-02-20,9.406665802001953,9.600000381469727,9.359999656677246,9.4226655960083,7.98619270324707,226875.0
1996-02-21,9.4226655960083,9.4226655960083,9.4226655960083,9.4226655960083,7.98619270324707,0.0
1996-02-22,9.4226655960083,9.868000030517578,9.453332901000977,9.746665954589844,8.260802268981934,414375.0
1996-02-23,9.746665954589844,10.133333206176758,9.880000114440918,10.02400016784668,8.495854377746582,403125.0
1996-02-26,10.02400016784668,10.613332748413086,10.026665687561035,10.557332992553711,8.947881698608398,843750.0
1996-02-27,10.557332992553711,10.453332901000977,9.986665725708008,10.100000381469727,8.560271263122559,618750.0
1996-02-28,10.100000381469727,10.386666297912598,9.947999954223633,9.972000122070312,8.4517822265625,588750.0
1996-02-29,9.972000122070312,9.893333435058594,9.680000305175781,9.726666450500488,8.243846893310547,384375.0
1996-03-01,9.726666450500488,9.866665840148926,9.586666107177734,9.767999649047852,8.27888298034668,206250.0
1996-03-04,9.786665916442871,10.079999923706055,9.733332633972168,9.98799991607666,8.465341567993164,352500.0
